Organization Name,Organization Name URL,Categories,Headquarters Location,Description,Contact Email,Phone Number,Website,Company Type,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Date,Last Funding Type,Total Funding Amount,Category Groups,IPO Status
MedGenome Inc.,https://www.crunchbase.com/organization/medgenome-labs,"Biotechnology, Genetics, Health Care, Medical","Bangalore, Karnataka, India","MedGenome’s state-of-the-art NGS platforms generate high quality sequencing data from gene panels, exomes, whole genomes and transcriptomes.",contact@medgenome.com,9.10807E+12,http://medgenome.com,For Profit,4,Late Stage Venture,"$10,000,000 ",3/5/18,Series C,"$64,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Cytrellis Biosystems,https://www.crunchbase.com/organization/cytrellis-biosystems,"Biotechnology, Medical","Boston, Massachusetts, United States",Cytrellis Biosystems is a clinical stage medical technology company that designs and develops medical device for dermatology and more.,info@cytrellis.com,(857) 254-1725,http://www.cytrellis.com/,For Profit,3,Early Stage Venture,"$28,500,000 ",6/5/18,Series B,"$36,090,000 ","Biotechnology, Health Care, Science and Engineering",Private
Relay Therapeutics,https://www.crunchbase.com/organization/relay-therapeutics,"Biotechnology, Health Care, Therapeutics","Cambridge, Massachusetts, United States",Relay therapeutics analyzes the movement of proteins inside human cells.,info@relaytx.com,(617)370-8837,http://relaytx.com/,For Profit,2,Early Stage Venture,"$63,000,000 ",12/14/17,Series B,"$120,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Personal Genome Diagnostics (PGD),https://www.crunchbase.com/organization/personal-genome-diagnostics-pgd,"Bioinformatics, Biotechnology, Genetics, Health Diagnostics","Baltimore, Maryland, United States",Personal Genome Diagnostics Inc. develops patient-specific analysis of the cancer genome by using advanced tools and technologies.,info@personalgenome.com,(443)602-8833,http://personalgenome.com,For Profit,4,Early Stage Venture,"$75,000,000 ",1/4/18,Series B,"$99,300,000 ","Biotechnology, Data and Analytics, Health Care, Science and Engineering",Private
Mercator MedSystems,https://www.crunchbase.com/organization/mercator-medsystems,"Biotechnology, Health Care, Medical, Medical Device","San Leandro, California, United States","Mercator MedSystems develops site-specific delivery devices for the treatment of vascular, oncologic, and regenerative diseases.",info@mercatormed.com,5106144560,http://mercatormed.com,,3,Late Stage Venture,"$11,000,000 ",6/21/18,Series D,"$19,750,000 ","Biotechnology, Health Care, Science and Engineering",Private
TP Therapeutics,https://www.crunchbase.com/organization/tp-therapeutics,"Biotechnology, Pharmaceutical, Therapeutics","San Diego, California, United States",TP Therapeutics is a structure-based drug design pharmaceutical company.,peter.li@tptherapeutics.com,(858)926-5251,http://www.tptherapeutics.com,For Profit,3,Late Stage Venture,"$45,000,000 ",5/23/17,Series C,"$64,409,731 ","Biotechnology, Health Care, Science and Engineering",Private
CureVac,https://www.crunchbase.com/organization/curevac,"Biopharma, Biotechnology, Therapeutics","Tübingen, Baden-Wurttemberg, Germany",CureVac is a biopharmaceutical company specializing in the prophylactic and therapeutic application of messenger RNA.,info@curevac.com,49707198830,http://www.curevac.com,For Profit,7,Late Stage Venture,"$29,500,000 ",11/8/16,Series G,"$358,183,832 ","Biotechnology, Health Care, Science and Engineering",Private
Atreca,https://www.crunchbase.com/organization/atreca,"Biotechnology, Health Care, Therapeutics","San Carlos, California, United States","Atreca develops a technology to identify the set of antibodies produced during an immune response, without prior knowledge of an antigen.",info@atreca.com,6505952618,http://www.atreca.com,,5,Early Stage Venture,"$35,000,000 ",8/17/17,Series B,"$97,860,000 ","Biotechnology, Health Care, Science and Engineering",Private
Poseida Therapeutics,https://www.crunchbase.com/organization/poseida-therapeutics,"Biotechnology, Genetics, Medical Device, Therapeutics","San Diego, California, United States",Poseida Therapeutics utilizes best-in-class genome engineering capabilities to develop targeted lifesaving therapeutics.,info@poseida.com,(858)-779-3100,http://poseida.com/,For Profit,4,Early Stage Venture,"$30,500,000 ",4/3/18,Series B,"$84,493,234 ","Biotechnology, Health Care, Science and Engineering",Private
Synlogic,https://www.crunchbase.com/organization/synlogic,"Biotechnology, Health Care, Therapeutics","Cambridge, Massachusetts, United States",Synlogic is a biotechnology company,info@synlogictx.com,(617)401-9975,http://synlogictx.com/,For Profit,4,M&A,"$42,000,000 ",5/16/17,Series C,"$116,400,000 ","Biotechnology, Health Care, Science and Engineering",Private
Aura Biosciences,https://www.crunchbase.com/organization/aura-biosciences,"Biotechnology, Health Care, Pharmaceutical","Cambridge, Massachusetts, United States",Aura Biosciences is an innovation driven company focused on the development of drugs by using tumor targeted Pseudovirions.,inquiries@aurabiosciences.com,6178120078,http://www.aurabiosciences.com,,8,Late Stage Venture,"$30,000,000 ",12/21/17,Series C,"$71,961,728 ","Biotechnology, Health Care, Science and Engineering",Private
Pathway Genomics,https://www.crunchbase.com/organization/pathway-genomics,"Biotechnology, Genetics, Health Care, Medical","San Diego, California, United States","Pathway Genomics is a CAP accredited global clinical lab offering genetic tests for cancer risk, drug responses, and other conditions.",clientservice@pathway.com,(858)450-6600,http://www.pathway.com,For Profit,2,Late Stage Venture,"$40,000,000 ",1/5/16,Series E,"$43,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Eureka Therapeutics,https://www.crunchbase.com/organization/eureka-therapeutics,"Biotechnology, Life Science, Therapeutics","Emeryville, California, United States",Eureka Therapeutics is a biotechnology company focuses on an immunotherapies for the treatment of cancer.,admin@eurekainc.com,(510) 654-7045,http://eurekainc.com,For Profit,5,Late Stage Venture,"$60,000,000 ",1/22/18,Series D,"$83,901,450 ","Biotechnology, Health Care, Science and Engineering",Private
ViaCyte,https://www.crunchbase.com/organization/viacyte,"Biotechnology, Health Care, Therapeutics","San Diego, California, United States",ViaCyte is a preclinical therapeutic company.,info@ViaCyte.com,858-455-3708,http://www.viacyte.com,,9,Late Stage Venture,"$10,000,000 ",5/22/17,Series E,"$111,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
FLX Bio,https://www.crunchbase.com/organization/flx-bio,"Biotechnology, Medical, Pharmaceutical, Therapeutics","South San Francisco, California, United States",FLX Bio is focused on the discovery and development of novel small-molecule agents to activate the immune system to eradicate cancer.,inquiries@flxbio.com,1.16505E+11,http://www.flxbio.com,For Profit,3,Late Stage Venture,"$60,000,000 ",12/21/17,Series C,"$139,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
NeuroVision Imaging,https://www.crunchbase.com/organization/neurovision-imaging,"Biotechnology, Health Diagnostics, Machine Learning, Neuroscience","Sacramento, California, United States","NeuroVision Imaging, a developer of digital imaging and diagnostic solutions for Alzheimer's disease",,9167972340,http://neurovision.com,For Profit,2,Late Stage Venture,"$11,200,000 ",5/2/18,Series C,"$21,200,000 ","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",Private
XtalPi,https://www.crunchbase.com/organization/xtalpi,"Artificial Intelligence, Biotechnology, Pharmaceutical","Cambridge, Massachusetts, United States",XtalPi  is a U.S.-China biotech firm that uses artificial intelligence and computing to accelerate the development of new drugs.,contact@xtalpi.com,,http://www.xtalpi.com/,,3,Early Stage Venture,"$15,000,000 ",1/24/18,Series B,"$20,309,000 ","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",Private
"Inscripta, Inc",https://www.crunchbase.com/organization/inscripta,"Biotechnology, Health Care, Pharmaceutical","Boulder, Colorado, United States",Inscripta is a gene editing technology company.,,(720) 759-4088,https://www.inscripta.com/,For Profit,3,Late Stage Venture,"$55,500,000 ",2/28/18,Series C,"$84,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Precision NanoSystem,https://www.crunchbase.com/organization/precision-nanosystem,"Biotechnology, Genetics, Health Care, Pharmaceutical","Vancouver, British Columbia, Canada",The company also provides Neuro9Kit for the study of gene function in neurons and glia cells,,(888) 618-0031,http://www.precisionnanosystems.com/,For Profit,2,Early Stage Venture,"$6,000,000 ",6/7/18,Series B,"$19,400,000 ","Biotechnology, Health Care, Science and Engineering",Private
Allakos,https://www.crunchbase.com/organization/allakos,"Biotechnology, Health Care, Therapeutics","San Carlos, California, United States",Allakos is a biotechnology company developing antibody-based therapeutics to treat various allergies and diseases.,info@allakos.com,(650)597-5002,http://www.allakos.com,For Profit,3,Early Stage Venture,"$100,000,000 ",12/13/17,Series B,"$134,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Lyncean Technologies,https://www.crunchbase.com/organization/lyncean-technologies,"Advanced Materials, Biotechnology, Health Care, Industrial Manufacturing, Life Science, Nanotechnology, Semiconductor, Therapeutics","Fremont, California, United States",Lyncean commercialized a paradigm shift in X-ray technology by shrinking the size/cost of a Synchrotron ($B particle accelerators) by 200x,info@lynceantech.com,(650)320-8300,http://www.lynceantech.com,For Profit,6,Early Stage Venture,"$13,750,000 ",5/8/18,Series B,"$19,755,749 ","Biotechnology, Hardware, Health Care, Manufacturing, Science and Engineering",Private
Second Genome,https://www.crunchbase.com/organization/second-genome,"Biotechnology, Health Diagnostics, Medical","San Francisco, California, United States","Second Genome offers a pipeline of microbiome modulators that impact infection, immunity and metabolic diseases.",info@secondgenome.com,9253973170,http://www.secondgenome.com,,4,Early Stage Venture,"$8,400,000 ",7/14/16,Series B,"$62,899,999 ","Biotechnology, Health Care, Science and Engineering",Private
Genapsys Inc.,https://www.crunchbase.com/organization/genapsys,"Biotechnology, Genetics, Health Diagnostics","Redwood City, California, United States",GenapSys has developed a novel DNA sequencing technology and detection system for applied genomic testing and medical sequencing.,info@genapsys.com,+1 (650) 330-1096,http://genapsys.com,For Profit,6,Late Stage Venture,"$32,500,000 ",1/15/18,Series C,"$84,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
AbSci,https://www.crunchbase.com/organization/absci,"Biopharma, Biotechnology, Manufacturing","Vancouver, Washington, United States",AbSci is a global leader in cutting-edge protein production technologies committed to reducing costs in the biopharmaceutical industry,contact@abscibio.com,(360)949-1041,http://www.abscibio.com/,For Profit,3,Late Stage Venture,"$12,000,000 ",5/30/18,Series C,"$17,100,000 ","Biotechnology, Health Care, Manufacturing, Science and Engineering",Private
Emerald Therapeutics,https://www.crunchbase.com/organization/emerald-therapeutics,"Biotechnology, Medical, Therapeutics","South San Francisco, California, United States",Emerald Therapeutics is building technology platforms to drive the future of biotechnology innovation.,info@emeraldtherapeutics.com,6502577554,http://www.emeraldtherapeutics.com,For Profit,3,Late Stage Venture,"$20,500,000 ",6/1/15,Series C,"$34,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Kallyope,https://www.crunchbase.com/organization/kallyope,"Biotechnology, Medical, Pharmaceutical","New York, New York, United States",Kallyope is a healthcare company focusing on biotechnology business.,info@kallyope.com,,http://www.kallyope.com/,For Profit,2,Early Stage Venture,"$66,000,000 ",2/22/18,Series B,"$110,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Fabric Genomics (formerly Omicia),https://www.crunchbase.com/organization/omicia,"Big Data, Bioinformatics, Biotechnology, Genetics, Health Care","Oakland, California, United States",Global healthcare platform for genomics-driven precision medicine. Fabric' proven AI algorithms power genomic insights.,info@fabricgenomics.com,(510)595-0800,https://www.fabricgenomics.com/,For Profit,3,Late Stage Venture,,2/1/18,Series C,"$29,800,000 ","Biotechnology, Data and Analytics, Health Care, Science and Engineering",Private
Codiak Biosciences,https://www.crunchbase.com/organization/codiak-biosciences,"Biotechnology, Medical, Therapeutics","San Francisco, California, United States",Codiak Biosciences is a building on recent discoveries over the past decade,info@codiakbio.com,(617) 949-4100,http://www.codiakbio.com/,For Profit,3,Late Stage Venture,"$76,500,000 ",11/29/17,Series C,"$168,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
